KOD INDEKSU	NAZWA INDEKSU	"KMS
(magazyn)"	CENA	WARTOŚĆ
TM-45-00-3680	PŁYTKA DOCISKOWA IM03.02.012	1.0	129.27000427246094	129.27000427246094
TM-45-00-3682	SPRĘŻYNA IM99.09.013	6.0	26.170000076293945	157.02000427246094
TM-45-00-3813	TULEJKA KLAPKI STOŁU	8.0	18.0	144.0
TM-45-00-4019	MOCOWANIE NOŻA CPO L=98 FI=12	20.0	37.0	740.0
TM-45-00-4214	PROWADZENIE NOŻA CPO	21.0	55.0	1155.0
TM-45-00-4215	MOCOWANIE NOŻA M6 CPO	12.0	45.0	540.0
TM-35-00-0941	KOŁO ZĘBATE IM03.02.007	4.0	146.14999389648438	584.5999755859375
TM-35-00-0942	KOŁO ZĘBATE IM07.02.022	4.0	488.3699951171875	1953.47998046875
TM-45-00-3059	NÓŻ ZĘBATY 352X31X2/3,5 DW0350NR041 WOLDAR S0352PK015	10.0	301.75	3017.5
TM-45-00-3571	WAŁEK KARDANA IM99.04.615	2.0	2360.97998046875	4721.9599609375
TM-45-00-3572	ZŁĄCZE PASKA METALOWEGO IM03.07.008	3.0	903.3599853515625	2710.080078125
TM-45-00-3573	ZŁĄCZE PASKA METALOWEGO IM03.07.019	3.0	769.1099853515625	2307.330078125
TM-45-00-3574	IZOLATOR IM71.07.004	4.0	134.2100067138672	536.8400268554688
TM-45-00-3575	SPRĘŻYNA DO SZCZĘKI IM80.03.020	17.0	64.7699966430664	1101.030029296875
TM-45-00-3576	ZŁĄCZE PŁYTY IM03.07.009	15.0	51.970001220703125	779.5
TM-45-00-3577	IZOLACJA IM03.03.022	5.0	750.1400146484375	3750.679931640625
TM-45-00-3578	MAŁY TALERZ IM03.07.010	5.0	78.27999877929688	391.3800048828125
TM-45-00-3579	SPRĘŻYNA IM03.10.003	6.0	131.60000610351562	789.6199951171875
TM-45-00-3890	NÓŻ ZĘBATY 252x31x2/3 DW0252NR002	11.0	242.85000610351562	2671.300048828125
TM-45-00-3891	NÓŻ ZĘBATY 352x31x2/3 S0352PK015	17.0	301.79998779296875	5130.64990234375
TM-35-00-1086	KOŁO ŁAŃCUCHOWE 00747746	1.0	247.8000030517578	247.8000030517578
TM-35-00-1087	ZŁĄCZKA ROTEX GS-14-AL-H 00074085	1.0	244.66000366210938	244.66000366210938
TM-35-00-1088	KOŁO ŁAŃCUCHOWE 00747748	1.0	88.76000213623047	88.76000213623047
TM-45-00-0871	ROLKA PODAWANIA OKLEINY 27/12X45  00715544	2.0	215.58999633789062	431.17999267578125
TM-45-00-4267	WAŁ NAPĘDOWY O15x226,5 10508974	1.0	419.4200134277344	419.4200134277344
TM-45-00-4268	PIERŚCIEN DYSTANSOWY 10433748	1.0	146.8800048828125	146.8800048828125
TM-45-00-4269	WAŁ O18h11x66/M6 10689896	1.0	233.6699981689453	233.6699981689453
TM-05-00-0339	TULEJA 34887	6.0	18.6299991607666	111.77999877929688
TM-05-00-1236	WÓZEK PROWADZACY TOCZNY 10664507	2.0	408.4700012207031	816.9400024414062
TM-35-00-1047	KOŁO ŁAŃCUCHO Z12/T=6/Bi=2.8/10 00010918	1.0	110.08000183105469	110.08000183105469
TM-40-00-0214	ŁAŃCUCH 04-1 00006203 (m)	0.699999988079071	247.10000610351562	172.97000122070312
TM-45-00-4185	ZABIERAK 34x34,7x54,75/t=3 10511059	1.0	105.0999984741211	105.0999984741211
TM-45-00-4271	OSŁONA 20x73x78 00781407	2.0	581.8300170898438	1163.6600341796875
TM-55-00-0545	PODKŁADKA O65/O31/4/4/O4,5 10700753	2.0	208.1199951171875	416.239990234375
TM-05-00-1000	WÓZEK LN 10670362/R044221300/R044526331 BIMA	2.0	522.9199829101562	1045.8399658203125
TM-45-00-2515	WAŁEK NANOSZĄCY KLEJ 10476183	3.0	691.1400146484375	2073.419921875
TM-45-00-3024	PODSTAWA ROLKI DOCISKOWEJ BIMA 35x6x56X104/4,3 10516847	1.0	482.92999267578125	482.92999267578125
TM-45-00-3242	WAŁ 10508910 BIMA	1.0	465.6499938964844	465.6499938964844
TM-45-00-3464	OŚ BIMA 781280 O30x106	1.0	323.1499938964844	323.1499938964844
TM-45-00-3465	TARCZA AGREGATU 10508912 BIMA	1.0	359.6000061035156	359.6000061035156
TM-45-00-4161	TULEJA ROLKI 00032387	6.0	17.479999542236328	104.87999725341797
TM-55-00-0467	ŚRUBA USZCZELNIAJĄCA 9/18/M5 10544721 BIMA	9.0	177.3699951171875	1596.3299560546875
TM-55-00-0471	PODKŁADKA O30/O12.5/3.5 203946	1.0	11.510000228881836	11.510000228881836
TM-55-00-0537	ŚRUBA AGREGATU 00071940	3.0	11.130000114440918	33.38999938964844
TM-15-00-0664	PAS 5600X800 2LRF 272 RT 55 BIMA Zaieraki PR20  8szt 	1.0	1474.6099853515625	1474.6099853515625
TE-10-00-0701	SILNIK 10586966 HD 130 29901075	1.0	8522.3701171875	8522.3701171875
TM-10-15-0168	Pierścień uszczelniający 35x45x7	1.0	55.54999923706055	55.54999923706055
TM-10-15-1096	WĘŻYK USZCZELNIAJĄCY 35x2x117 mm	4.0	19.690000534057617	78.76000213623047
TM-45-00-3817	SITO O15.05/0.8 00093210	200.0	13.210000038146973	2642.0
TM-10-15-1092	CYLINDER O20/10Hub 10683360 R404071286	1.0	470.04998779296875	470.04998779296875
TM-15-00-0718	PAS HTD 216-3M GT3 BIMA	6.0	18.360000610351562	110.16000366210938
TM-15-00-0728	PAS ZĘBATY HTD 10557242	1.0	55.43000030517578	55.43000030517578
TM-35-00-1020	TARCZ ZĘBATA HTD 10530765	1.0	630.7000122070312	630.7000122070312
TM-45-00-3218	PŁOZA J.N IMA 10657252	4.0	634.7000122070312	2538.800048828125
TM-45-00-3751	PŁYTA DOCSIKOWA OBRZEŻA 10633563	1.0	245.0800018310547	245.0800018310547
TM-45-00-3752	PROWADNICA OBRZEŻA 10684862	1.0	508.1099853515625	508.1099853515625
TM-10-10-0443	MODUŁ DSM-25-270-P-FW-A-B 547579 FESTO 1059061 BIMA	1.0	2561.429931640625	2561.429931640625
TM-45-00-2517	ZGARNIACZ GARNAKA KLEJOWEGO 10562382 BIMA	4.0	99.66999816894531	398.67999267578125
TM-45-00-3062	TULEJA MOSIĘŻNA 25,8x30x12 10639201 BIMA	1.0	244.07000732421875	244.07000732421875
TM-45-00-3219	PŁOZA J.N IMA 10657254	4.0	669.219970703125	2676.8798828125
TM-45-00-3541	KOPIAŁ BIMA 10657434 kpl.	1.0	3183.7900390625	3183.7900390625
TM-45-00-3807	ZGARNIACZ 10838212 108/fi12h6	4.0	251.6699981689453	1006.6799926757812
TM-45-00-4029	KĄTOWNIK BIMA 10508939	2.0	1547.52001953125	3095.0400390625
TM-25-00-0090	BLOK SSAWNY VCBL-K2-Q 120x50x100 10564669 BIMA	2.0	929.469970703125	1858.93994140625
TM-25-00-0092	BLOK SSAWNY VCBL-K2-D360 125-75-100 OBROTOWA 10564673 BIMA	1.0	1098.489990234375	1098.489990234375
TM-25-00-0125	SSAWKA 114x160 4-011-11-0192 10564699	3.0	67.0999984741211	201.3000030517578
TM-25-00-0127	PŁYTA SSĄCA G 120x50x15,5 10.01.12.00012	3.0	61.099998474121094	183.3000030517578
TM-45-00-0767	PŁYTA ZASYSAJĄCA 160X114 DOLNA	4.0	113.80999755859375	455.239990234375
TM-45-00-3846	WAŁ TAŚMY BIMA O80 L=800 10444935	1.0	3648.330078125	3648.330078125
TE-35-00-1167	SONDA POMIAROWA 364.1469	1.0	327.0899963378906	327.0899963378906
TE-50-00-0459	PROWADZENIE SONDY POMIAROWEJ 364.2139	1.0	175.27999877929688	175.27999877929688
TE-50-00-0460	UCHWYT SONDY POMIAROWEJ 364.1464	1.0	453.2200012207031	453.2200012207031
TM-10-05-0669	ZAWÓR 00093209 BIMA 	30.0	39.900001525878906	1197.0
TM-10-15-0686	ZESTAW USZCZELNIEŃ 39269097 K 089 995	2.0	189.9199981689453	379.8399963378906
TM-35-00-1077	PRZEKŁADNIA OSI Y 7:1 PM62 522.1030	1.0	1415.300048828125	1415.300048828125
TM-45-00-3857	SYSTEM WYCIERAJĄCO SMARUJ. 8D14 340.2132	4.0	224.91000366210938	899.6400146484375
TM-35-00-0988	AGREGAT 10664844 BIMA	1.0	16000.0	16000.0
TM-45-00-3770	MOCOWANIE 19x86.1x107.8/Bo-O10 10591842	5.0	230.32000732421875	1151.5999755859375
TM-45-00-3858	DOCISKACZ BIMA 10508981	2.0	105.12000274658203	210.22999572753906
TM-45-00-4180	URZADZENIE NASTAW 22,3x26x35/M8 10511058	1.0	493.1000061035156	493.1000061035156
TM-55-00-0539	PIERSCIEN ZABEZPIECZAJĄCY O21/1 00034493	3.0	0.7699999809265137	2.309999942779541
TM-55-00-0540	WKRET Z LBEM WPUSZCZ M5x20 10661291	2.0	0.6200000047683716	1.2400000095367432
TM-25-00-0120	SSAWKA VCBL-K2-Q 1000,06x75x125 10560211 BIMA	2.0	424.0	848.0
TM-45-00-3963	BLAT STOŁU 1600x850x30 GŁADKI ALNO4	2.0	6151.25	12302.5
TM-10-15-1138	MEMBRANA ELEKTROZAWORU 422490 REICHENBAC	10.0	81.5	815.0
TM-35-00-1053	KOŁO ZĘBATE AL 32 AT5/65-0 / 337930	2.0	856.8499755859375	1713.699951171875
TM-35-00-0964	KOŁO ZĘBATE MAGLOWNICY 354490	1.0	3063.610107421875	3063.610107421875
TM-05-00-2173	TULEJA ŚLIZGOWA PAP 1215 E90	20.0	7.800000190734863	156.0
TM-45-00-3425	WPUST M4 5 37006 PRZESUW KAMIEŃ	10.0	3.819999933242798	38.20000076293945
TM-45-00-3426	WPUST M5 5 37001 PRZESUW KAMIEŃ	10.0	38.20000076293945	382.0
TM-45-00-3427	WPUST M6 6  41940 PRZESUW KAMIEŃ	10.0	2.380000114440918	23.799999237060547
TM-45-00-3428	WPUST M6 8 2623 PRZESUW KAMIEŃ	9.0	2.240000009536743	20.15999984741211
TM-45-00-3429	WPUST M8 8 2618 PRZESUW KAMIEŃ	10.0	2.240000009536743	22.399999618530273
TM-45-00-3430	WPUST M6 8 42775 PRZESUW KAMIEŃ CIĘŻKI	8.0	7.730000019073486	61.84000015258789
TM-45-00-3431	WPUST M8 8 42083 PRZESUW KAMIEŃ CIĘŻKI 	9.0	7.730000019073486	69.56999969482422
TM-45-00-3432	WPUST M6 10 62506 PRZESUW KAMIEŃ 	10.0	6.710000038146973	67.0999984741211
TM-45-00-3433	WPUST M8 10  62504 PRZESUW KAMIEŃ 	8.0	6.699999809265137	53.599998474121094
TM-45-00-3434	WPUST M10 10 62502 PRZESUW KAMIEŃ 	7.0	6.710000038146973	46.970001220703125
TM-45-00-3435	WPUST M8 10 62497 PRZESUW KAMIEŃ CIĘŻKI 	21.0	5.840000152587891	122.63999938964844
TM-45-00-3436	WPUST M10 10 62495 PRZESUW KAMIEŃ CIĘŻKI	4.0	12.9399995803833	51.7599983215332
TM-45-00-3437	WPUST M6 12 372 PRZESUW KAMIEŃ	10.0	11.270000457763672	112.69999694824219
TM-45-00-3438	WPUST M8  12 363 PRZESUW KAMIEŃ	10.0	11.270000457763672	112.69999694824219
TM-45-00-3440	WPUST M12 12 365 PRZESUW KAMIEŃ 	10.0	11.270000457763672	112.69999694824219
TM-45-00-3441	WPUST M10 12 367 PRZESUW KAMIEŃ CIĘŻKI	10.0	21.049999237060547	210.5
TM-45-00-3442	WPUST M12 12 368 PRZESUW KAMIEŃ CIĘŻKI 	10.0	21.049999237060547	210.5
TM-55-00-0498	NAKRĘTKA MONTAŻ M8x20X4,9 25.09.06.00012	28.0	11.489999771118164	321.6400146484375
TM-05-00-1207	TULEJA 0810 DU 4-006-02-0032	10.0	2.299999952316284	23.0
TM-10-15-0891	PRZEWÓD GIĘTKI ZDMUCH. 200 B4S 1/4M	10.0	230.1300048828125	2301.320068359375
TM-45-00-3030	"PODSTAWA MAGNET. ZDMUCHIWACZA G1/4"" B4S"	4.0	395.6400146484375	1582.5400390625
TM-35-00-0765	SUPORT MOSIĘZNY 020010910 CF300	1.0	788.3200073242188	788.3200073242188
TM-45-00-0777	TULEJA REDUKCYJNA RB52-14 kuper	8.0	43.20000076293945	345.6000061035156
TM-45-00-3342	PŁYTA MONTAŻOWA BSA-N51-14 CE.85921 elesa	10.0	76.44000244140625	764.4000244140625
TM-45-00-3343	PŁYTA DYSTANSOWA BS51 CE.85900 elesa	10.0	10.460000038146973	104.5999984741211
TM-45-00-3364	PŁYTA MONTAŻOWA BSA-N52-14 CE.87923 elesa	3.0	96.7300033569336	290.19000244140625
TM-55-00-0461	PIERŚCIEŃ OSADCZY GN 7062.2-32-B14-NI-B elesa	7.0	75.0	525.0
TE-35-00-0978	LICZNIK P2 DA09S-1767 07-20-1-I-XX SIKO BST507	2.0	295.0	590.0
TE-25-00-0271	WSKAŻNIK S2 L  DD51-FR-002.0-D-AR 85683 ELESA	2.0	131.50999450683594	263.0199890136719
TM-35-00-0395	WSKAŹNIK POZYCJi S4 P DA04-1557-04-40-1-i-XX SIKO 4-022-03-0127 L10	4.0	167.8000030517578	671.1799926757812
TM-35-00-0576	WSKAŹNIK S2 P DA04-02-2,00-E D=14H7 elesa	4.0	163.50999450683594	654.0399780273438
TM-35-00-0577	WSKAŹNIK S2L  DA04-07-2-002,0-I d=14H elesa	4.0	163.50999450683594	654.0399780273438
TM-35-00-0578	WSKAŹNIK POZYCJI S2 L DD51-AN-002-S-C2 84184 ELESA DA04-07-2,00-E D=14H7	4.0	163.50999450683594	654.0399780273438
TE-35-00-0348	WSKAŹNIK POZYCJI S4 P D52R-AN-0004.0-D-C2 CE82233 ELESA CF300	4.0	106.8499984741211	427.3999938964844
TE-35-00-0742	WSKAZNIK POZYCJI S2 L DA09S-0187-02-20-1-E-XX SICO 4-022-03-0021 L10	2.0	259.44000244140625	518.8800048828125
TE-35-00-0744	WSKAZNIK POZYCJI S4 P DA09S-0457-04-40-1-XX SICO 4-022-03-0024 L10	2.0	183.5500030517578	367.1000061035156
TE-35-00-0749	LICZNIK S2P DA09S-0083 04-20-1-I-XX  SIKO DD52R-AN-0002.0-D-C2 82183 ELESA	7.0	247.14999389648438	1730.0400390625
TE-35-00-1169	WSKAŹNIK 0902S-2 ID=20H7-D 4-022-03-0027	2.0	182.44000244140625	364.8800048828125
TM-35-00-0301	WSKAŹNIK POZYCJI S2 L DA09S-450-06-20-1-E-XX SIKO 4-022-03-0040 L10	3.0	270.0	810.0
TM-35-00-0690	WSKAZNIK POZYCJI S4 L DA09S-1122-06-40-1-E-XX SICO DD52R-AN-0004-S-C2 ELESA824-022-03-0137 L10	6.0	184.9499969482422	1109.719970703125
TM-45-00-0430	WSKAŹNIK POZYCJI S4 P DA09S-156-02-40-01-i-SIKO 4-022-03-0039 L10	2.0	186.11000061035156	372.2200012207031
TM-10-15-0186	Łącznik elastyczny 02.001.0938 CF300	2.0	4376.02978515625	8752.0595703125
TM-35-00-0336	GŁOWICA 7 WRZECIONOWA FAM01 1400	1.0	2416.030029296875	2416.030029296875
TM-35-00-0766	SUPORT GŁOWICY 020010902 CF300	1.0	1902.8499755859375	1902.8499755859375
TM-45-00-2744	ŚRUBA 020010907 CF300	1.0	1304.81005859375	1304.81005859375
TM-45-00-2745	NAKRĘTKA 020010908 CF 300	1.0	2446.52001953125	2446.52001953125
TM-45-00-2746	WAŁEK 020010911 CF300	1.0	326.20001220703125	326.20001220703125
TM-45-00-2747	BLOKADA GŁOWICY 010010905 CF 300	1.0	2174.68994140625	2174.68994140625
TM-45-00-1209	SPRĘŻYNA 3-801-06-0170 BLASZKA SPRĘŻYSTA BST440	5.0	112.80000305175781	564.0
TE-35-00-0349	WSKAŹNIK POŁOŻENIA DD52R CE82234	5.0	169.3699951171875	846.8499755859375
TM-45-00-3120	SWORZEŃ GĄSIENICY REYMANN	35.0	40.0	1400.0
TM-35-00-0476	WRZECIONO WW.01.01.04N Gomad	2.0	119.5999984741211	239.1999969482422
TM-35-00-0477	WRZECIONO P GOMAD WW.01.01.05 KR.P	10.0	115.66999816894531	1156.699951171875
TM-35-00-0478	WRZECIONO WW.01.01.05 KR.L	10.0	115.66999816894531	1156.699951171875
TM-45-00-3287	LISTWA KRAŃCOWA L=2330 H0227A00 rover	3.0	1832.1300048828125	5496.39013671875
TM-45-00-4327	WAŁEK TRANSPORTERA LINII KO CPO	2.0	350.0	700.0
TM-40-00-0118	"ŁAŃCUCH 1 1/4"" R1 20B-1 PPL"	25.0	107.80000305175781	2695.0
TM-40-00-0072	"ŁAŃCUCH 3/4"" R1 12B-1 PPL "	25.0	20.329999923706055	508.25
TM-40-00-0204	ŁAŃCUCH RENOLD SD SD12B1HX5M Schelling 	15.0	42.95000076293945	644.25
TM-40-00-0016	"Łańcuch 3/4"" R1 12B-1 STANDART"	10.0	26.170000076293945	261.70001220703125
TM-40-00-0208	ŁAŃCUCH 08B-1 6211	10.0	45.0	450.0
TM-40-00-0215	ŁAŃCUCH 08B-1X5 SKF 5m	2.0	115.0	230.0
TM-40-00-0030	"ŁAŃCUCH 10B - 1 5/8"" PPL"	17.0	20.829999923706055	354.1099853515625
TM-45-00-3375	LINIAŁ GN 711-KUS-1000-S-U elesa	5.0	26.65999984741211	133.3000030517578
TM-45-00-1052	RĘKOJEŚĆ NASTAWNA 45-M5	13.0	18.229999542236328	236.99000549316406
TM-45-00-3603	RĘKOJEŚĆ NASTAWNA GN 302-30-M5-SW	28.0	15.199999809265137	425.6000061035156
TM-45-00-3604	RĘKOJEŚĆ NASTAWNA GN 302-30-M4-SW	8.0	15.199999809265137	121.5999984741211
TM-45-00-3605	RĘKOJEŚĆ NASTAWNA GN 302-30-M6-32-SW	12.0	20.040000915527344	240.4600067138672
TM-45-00-3606	RĘKOJEŚĆ NASTAWNA GN 302-78-M12-SW	10.0	27.489999771118164	274.8800048828125
TM-45-00-3840	RĘKOJEŚC NASTAWNA GN 302-63-M8-32-SW	4.0	24.530000686645508	98.12000274658203
TM-45-00-4154	TRZPIEŃ USTALAJĄCY GN 817-4-4-B	10.0	29.899999618530273	299.0
TM-45-00-4205	RĘKOJEŚĆ NASTAWNA ERZ. 44 P-M5X 20-SAN-C	12.0	41.15999984741211	493.9200134277344
TM-45-00-0694	RĘKOJEŚĆ M6X40 GM302-30-M6-40SW elesa	5.0	19.540000915527344	97.69999694824219
TM-45-00-1051	RĘKOJEŚĆ M6X16 45 GN-302-30-M6-16 ELESA	8.0	13.609999656677246	108.87999725341797
TM-45-00-1053	RĘKOJEŚĆ M6 GN 302-30-M6 SW elesa	17.0	15.75	267.75
TM-45-00-1585	RĘKOJEŚĆ M10x63 GN 302-63-M10-63-SW	8.0	22.709999084472656	181.67999267578125
TM-45-00-1807	RĘKOJEŚĆ M8x63 ERZ/63 P-M63-C1 ELESA	10.0	19.229999542236328	192.3000030517578
TM-45-00-3003	DŹWIGNIA ZACISKOWA M6x25 GN 927.5-63M6-25-B	6.0	57.47999954223633	344.8800048828125
TM-45-00-3340	RĘKOJEŚĆ M12X32-C1 23857	3.0	15.470000267028809	46.40999984741211
TM-45-00-3415	RĘKOJEŚĆ M8  237135-C1 ERZ.63 A-M8-C1 ELESA	31.0	16.200000762939453	502.2300109863281
TM-45-00-3452	DŹWIGNIA ZACISKOWA M6x60 GN 927.5-82-M6-60-A	46.0	71.19999694824219	3275.090087890625
TM-45-00-3453	RĘKOJEŚĆ M6x63 ERZ.63 P-M6X63-C1 238347-C1 	7.0	20.459999084472656	143.22000122070312
TM-45-00-3757	DŹWIGNIA ZACISK. GN 927.2-101-M10-60-A-Z	2.0	95.87999725341797	191.75999450683594
TM-45-00-2970	TULEJA 9-11 REDUKCYJA PRZEKŁADNI	2.0	18.829999923706055	37.65999984741211
TM-45-00-2971	TULEJA 9-14 REDUKCYJA PRZEKŁADNI	2.0	18.829999923706055	37.65999984741211
TM-45-00-2972	TULEJA 11-14 REDUKCYJA PRZEKŁADNI	2.0	18.829999923706055	37.65999984741211
TM-45-00-2973	TULEJA 11-19 REDUKCYJA PRZEKŁADNI	2.0	23.540000915527344	47.08000183105469
TM-45-00-2974	TULEJA 14-19 REDUKCYJA PRZEKŁADNI	2.0	23.540000915527344	47.08000183105469
TM-45-00-2975	TULEJA 14-24 REDUKCYJA PRZEKŁADNI	2.0	23.540000915527344	47.08000183105469
TM-45-00-2976	TULEJA 19-24 REDUKCYJA PRZEKŁADNI	2.0	28.719999313354492	57.439998626708984
TM-45-00-2977	TULEJA 19-28 REDUKCYJA PRZEKŁADNI	2.0	28.719999313354492	57.439998626708984
TM-45-00-2978	TULEJA 24-28 REDUKCYJA PRZEKŁADNI	2.0	28.719999313354492	57.439998626708984
TM-45-00-2979	TULEJA 24-38 REDUKCYJA PRZEKŁADNI	2.0	42.369998931884766	84.73999786376953
TM-45-00-2980	TULEJA 28-38 REDUKCYJA PRZEKŁADNI	2.0	42.369998931884766	84.73999786376953
TM-45-00-2981	TULEJA 28-42 REDUKCYJA PRZEKŁADNI	2.0	42.369998931884766	84.73999786376953
TM-45-00-2982	TULEJA 38-42 REDUKCYJA PRZEKŁADNI	2.0	51.790000915527344	103.58000183105469
TM-45-00-3353	KOŁO RĘCZNE Fi200 GN 924.7-200-B20-R-SW Elesa Tornwega	3.0	267.57000732421875	802.7100219726562
TM-45-00-3875	GAŁKA KULISTA DIN 319-KU-40-M10-E-MS	10.0	9.25	92.5
TM-45-00-3876	GAŁKA KULISTA DIN 319-KU-32-M8-E-MS	5.0	6.340000152587891	31.700000762939453
TM-45-00-3877	GAŁKA KULISTA DIN 319-KU-25-M6-E-MS	9.0	3.9200000762939453	35.279998779296875
TM-45-00-4134	TRZPIEŃ USTALAJĄCY GN 617-6-A	4.0	35.220001220703125	140.8800048828125
TM-45-00-3185	POKRĘTŁO M8x60  VTT.40-167378 elesa	15.0	12.25	183.75
TM-45-00-3341	POKRĘTŁO VL.140/60 74201	15.0	20.25	303.7200012207031
TM-45-00-3786	DŹWIGNIA ZACISK. GN 927.2-82-M8-35-B-Z	9.0	55.72999954223633	501.57000732421875
TM-40-00-0202	ŁAŃCUCH 08B-1 UG42 (SZT)	6.0	320.0	1920.0
TM-45-00-1289	ROLKA PA6.6 D=50X18	28.0	8.130000114440918	227.63999938964844
TM-45-00-3084	MOCOWANIE PIŁY HS350/380 POWER 2-209-65-9382 HOLZMA	1.0	1232.4300537109375	1232.4300537109375
TM-45-00-4066	UCHWYT D50 3-402-08-9750	140.0	6.380000114440918	892.7999877929688
TM-45-00-3033	ZGARNIAK DB 1FING-SPZ OPTI 3-405-01-0850  holzma	7.0	77.68000030517578	543.760009765625
TM-45-00-3034	ZGARNIAK DB MITTIG OPTI.11 3-405-01-0871 holzma	7.0	71.5	500.5
TM-45-00-3086	ELEMENT MOCUJĄCY 7,5MM 2-032-65-5620 HOLZMA	6.0	154.88999938964844	929.3400268554688
TM-45-00-3588	MIMOŚROD SPZ TYP82 3-402-05-0150	2.0	47.939998626708984	95.87999725341797
TM-45-00-4317	PROFIL PŁASKI 10X20 4-699-95-0754 (M)	3.0999999046325684	4.769999980926514	14.789999961853027
TM-45-00-4318	PROFIL PŁASKI 20X6 4-699-95-0759 (M)	10.0	47.099998474121094	471.0
TM-45-00-1935	ROLKA GUMOWANA FI 80 FR GRASO 	3.0	990.719970703125	2972.14990234375
TM-45-00-3049	ROLKA TRANSPORTOWA 50 X B=545 GRASO OWIJARKA	2.0	106.20999908447266	212.4199981689453
TM-45-00-4175	ROLKA 50x540 ALU	2.0	160.0	320.0
TM-35-00-0370	PRZEKŁADNIA CHM 63-30 GR80 B14  STRECZARKA	2.0	508.239990234375	1016.47998046875
TM-35-00-0838	PRZEKŁADANI CHM 30U i40 	1.0	415.0	415.0
TM-45-00-4242	ROLKA 60X60 FR	1.0	142.0	142.0
TM-10-15-0747	WĄŻ PCV FI 60X 3 NA ROLKĘ 	100.0	50.099998474121094	5010.0
TM-65-00-0698	WĄŻ OCHRONNY NW29PA6/UL-V0 4-008-13-2124	4.0	25.68000030517578	102.72000122070312
TM-10-15-1129	ZŁĄCZKA WĘŻA M32/NW29 4-008-27-0247	4.0	19.219999313354492	76.87999725341797
TM-45-00-2310	SZCZOTKA ABSAUGHAUBE 3-014-02-5431	3.0	359.45001220703125	1078.3499755859375
TM-45-00-2311	SZCZOTKA ABSAUGHAUBE 3-014-02-5441	3.0	331.19000244140625	993.5700073242188
TM-45-00-2312	SZCZOTKA ABSAUGHAUBE 3-014-02-5590	3.0	504.8299865722656	1514.489990234375
TM-45-00-2313	SZCZOTKA ABSAUGHAUBE 3-014-02-5421	10.0	527.5	5275.0
TM-45-00-2679	ZESTAW MOCUJĄCY HSK-F63 4-075-04-091	1.0	3630.699951171875	3630.699951171875
TM-45-00-4035	MOCOWANIE 3-003-02-8271 L= 400	40.0	185.91000366210938	7436.52001953125
TM-45-00-3363	KOREK BOF 3-022-19-0752	19.0	32.619998931884766	619.6900024414062
TM-45-00-3404	SZCZOTKA BOF L=096 3-014-02-4880	2.0	207.00999450683594	414.0199890136719
TM-10-15-1083	WĄŻ PCV ¤ 80MM GR.2MM 60 ShA	25.0	43.02000045776367	1075.5
TM-45-00-2678	PIERŚCIEŃ ZESTAWU MOC. 4-075-04-0368	3.0	367.5400085449219	1102.6199951171875
TM-50-00-0242	FILTR BOF 4-011-04-0802	2.0	670.8099975585938	1341.6199951171875
TM-50-00-0243	WKŁADKA FILTRACYJNA 4-011-04-1352	2.0	497.6700134277344	995.3400268554688
TM-55-00-0538	KOŁEK WALCOWY 6M6X 14 4-004-17-0012	3.0	0.6800000071525574	2.0399999618530273
TM-60-00-0137	RURA PODCIŚNIENIA 2-056-22-0160	1.0	6143.06005859375	6143.06005859375
TM-60-00-0131	OTULINA NA ROLKI PCV 2 MM X 40	25.0	5.829999923706055	145.75
TC-10-00-0017	SMAR 4-017-02-0040 MICROLUBE GB00	3.0	244.27999877929688	732.8400268554688
TC-10-00-0032	SMAR 4-017-02-0035 (SZT)	13.0	204.85000610351562	2663.10009765625
TC-10-00-0067	SMAR TURMOGREAS HIGH L252 400g KART. SZT	18.0	170.00999450683594	3060.179931640625
TC-05-00-0057	OLEJ PRZEKŁAD. 5L C-LP 68 2-039-01-0070	4.0	278.0199890136719	1112.0899658203125
TM-50-00-0238	FILTR G4 592x592x300MM 6-KIESZENI	6.0	45.52000045776367	273.1199951171875
TC-05-00-0086	OLEJ WAG CPO M99.19.018	2.0	294.80999755859375	589.6199951171875
TC-10-00-0068	SHELL GADUS S2 V 220 2 400G	13.0	14.170000076293945	184.14999389648438
TC-10-00-0096	SMAR  KLUBERSYNTH GE 46-1200 MOL669/GE46	2.0	1160.0	2320.0
TC-10-00-0097	SMAR MOLYKOTE 4-017-02-0007 400G	10.0	71.91000366210938	719.0999755859375
TC-05-00-0083	OLEJ MOBILGEAR 600-XP-100 06709 (L)	20.0	44.04999923706055	881.0
TM-15-00-0581	PAS ZĘBATY T10x610x25 L10	2.0	52.349998474121094	104.69999694824219
TM-15-00-0610	PAS ZĘBATY T10x660x25 SFX	4.0	67.41000366210938	269.6400146484375
TM-15-00-0618	PAS ZĘBATY T10 1880 15MM SFX	4.0	86.38999938964844	345.55999755859375
TM-15-00-0706	PAS BRECOM T10 15000x25mm OTWARTY	1.0	345.0799865722656	345.0799865722656
TM-15-00-0707	PAS Sfx T10/720 B=15mm	6.0	36.790000915527344	220.74000549316406
TM-15-00-0708	PAS Sfx T10/950 B=25mm	4.0	134.97999572753906	539.9199829101562
TM-15-00-0709	PAS Sfx T10/610 B=25mm	4.0	50.83000183105469	203.32000732421875
TM-15-00-0710	PAS BRECO-M T10 8000x32mm	1.0	235.5399932861328	235.5399932861328
